frame;x;y
320;735.6;363.4
321;735.8;362.1
322;735.4;361.3
323;733.9;359.9
324;730.7;357.5
325;731.0;355.9
326;727.2;350.1
327;724.1;349.3
328;721.5;350.4
329;719.8;350.9
330;721.2;350.0
331;718.3;351.9
332;717.5;356.0
333;719.8;352.0
334;721.9;349.6
335;720.2;353.2
336;718.1;353.6
337;720.5;355.8
338;724.5;354.8
339;726.6;352.2
340;728.8;350.3
341;729.2;348.8
342;729.9;345.2
343;731.3;343.1
344;729.2;344.0
345;729.5;345.1
346;727.9;345.8
347;729.0;340.5
348;730.3;340.7
349;727.1;339.6
350;722.9;343.1
351;723.4;341.6
352;725.1;342.9
353;725.6;342.6
354;725.9;343.0
355;726.2;343.4
356;729.8;346.9
357;728.9;349.9
358;729.6;349.9
359;726.3;349.2
360;726.9;349.8
361;727.3;355.6
362;727.5;354.8
363;728.3;351.3
364;729.9;354.3
365;727.6;358.4
366;729.3;357.5
367;728.1;353.3
368;726.7;352.9
369;729.2;353.6
370;730.5;349.6
371;733.4;354.7
372;735.6;353.4
373;737.8;352.1
374;739.6;348.8
375;739.6;347.1
376;738.0;346.6
377;737.1;344.0
378;735.3;342.7
379;736.0;346.1
380;736.8;344.9
381;737.0;345.1
382;730.0;349.1
383;729.7;349.5
384;728.8;350.7
385;733.0;347.3
386;732.5;344.8
387;734.6;343.7
388;736.0;346.5
389;732.4;350.4
390;727.1;348.1
391;727.9;352.3
392;729.6;358.8
393;728.4;355.1
394;726.5;352.5
395;727.4;352.3
396;722.8;356.3
397;719.0;363.5
398;720.2;365.5
399;717.3;362.3
400;715.5;359.9
401;716.7;360.6
402;719.7;358.8
403;720.5;359.0
404;721.8;358.6
405;721.1;358.7
406;723.4;356.7
407;719.7;355.0
408;719.3;355.9
409;716.2;353.9
410;717.2;353.4
411;718.6;352.1
412;717.8;349.4
413;715.3;350.2
414;714.7;350.7
415;711.6;350.5
416;710.4;346.6
417;711.6;346.2
418;713.9;344.8
419;711.5;342.8
420;710.2;343.7
421;710.3;343.9
422;710.1;346.1
423;708.8;348.1
424;707.6;347.4
425;708.8;347.5
426;709.0;345.7
427;709.9;342.8
428;710.2;345.2
429;709.7;346.8
430;707.5;347.2
431;705.1;349.0
432;708.2;353.0
433;709.5;352.7
434;703.0;348.2
435;701.6;343.0
436;698.1;342.7
437;701.6;341.6
438;702.4;343.0
439;704.6;345.2
440;709.1;348.2
441;705.7;348.5
442;704.4;345.6
443;704.9;346.9
444;702.9;346.0
445;698.3;344.4
446;696.9;341.4
447;697.1;342.0
448;695.1;343.0
449;692.7;348.2
450;693.3;344.6
451;694.4;344.5
452;690.9;344.6
453;689.0;348.2
454;689.0;350.2
455;689.9;348.4
456;687.4;346.4
457;688.0;349.5
458;689.9;354.0
459;688.9;357.1
460;687.6;355.8
461;689.3;356.1
462;690.9;356.9
463;695.3;363.0
464;696.7;365.6
465;694.8;366.9
466;688.4;369.8
467;688.8;368.4
468;686.4;365.7
469;689.8;364.7
470;690.7;363.3
471;686.4;363.0
472;682.3;362.0
473;682.6;357.7
474;680.1;359.2
475;679.5;357.1
476;680.0;350.9
477;678.7;346.9
478;679.0;344.5
479;677.1;344.0
480;680.1;346.7
481;680.8;346.4
482;681.5;343.1
483;677.3;344.4
484;669.9;344.3
485;668.6;338.1
486;666.1;335.1
487;667.7;336.9
488;667.7;336.2
489;666.9;334.1
490;665.5;332.4
491;668.6;333.0
492;670.1;333.6
493;667.4;333.4
494;663.6;335.9
495;664.2;335.6
496;664.2;335.0
497;664.9;333.0
498;666.9;334.3
499;666.2;339.4
500;665.5;338.5
501;663.3;338.7
502;665.5;336.2
503;664.3;337.3
504;672.9;332.9
505;674.0;329.7
506;678.5;331.6
507;682.8;329.3
508;687.9;329.8
509;688.0;328.6
510;684.9;328.4
511;689.0;324.6
512;688.8;320.5
513;690.5;317.0
514;691.8;317.8
515;694.7;318.9
516;695.1;318.5
517;695.7;319.3
518;697.4;318.0
519;698.8;314.8
520;699.9;312.2
521;697.5;310.8
522;694.7;308.3
523;695.6;307.6
524;698.2;310.3
525;696.1;309.6
526;698.6;307.8
527;698.4;308.0
528;696.2;310.8
529;694.3;312.8
530;691.9;313.1
531;685.8;316.9
532;684.7;315.2
533;684.6;314.4
534;689.8;313.0
535;690.7;314.4
536;690.2;316.0
537;689.6;324.3
538;692.0;327.3
539;692.2;323.6
540;693.4;321.4
541;689.5;322.1
542;689.4;320.3
543;690.4;319.9
544;686.2;316.7
545;691.1;313.5
546;692.1;308.5
547;692.0;306.3
548;695.1;304.9
549;694.0;306.0
550;693.7;302.4
551;695.7;301.4
552;697.7;299.8
553;696.1;298.0
554;695.3;294.5
555;694.6;297.9
556;697.9;298.5
557;700.5;294.0
558;699.9;293.7
559;701.0;290.4
560;706.1;290.0
561;704.0;287.3
562;703.8;284.7
563;705.9;281.9
564;710.3;284.4
565;713.1;284.4
566;713.6;287.3
567;714.6;287.0
568;716.6;284.5
569;717.0;286.1
570;715.5;289.9
571;716.4;289.1
572;715.4;287.9
573;715.0;290.8
574;713.3;294.8
575;713.2;291.9
576;715.5;290.2
577;717.5;290.1
578;717.6;290.9
579;716.2;292.3
580;722.2;296.3
581;719.8;295.0
582;717.2;297.7
583;716.6;297.5
584;713.2;296.6
585;714.9;296.9
586;715.9;297.0
587;718.9;295.9
588;720.1;291.3
589;719.6;292.5
590;720.6;293.7
591;719.1;296.8
592;718.0;292.2
593;715.6;289.6
594;715.0;287.5
595;717.2;287.3
596;719.8;285.5
597;721.4;289.1
598;723.0;291.3
599;726.7;294.9
600;723.3;293.1
601;723.3;294.0
602;722.0;299.9
603;721.3;298.9
604;719.9;301.5
605;719.2;304.1
606;720.3;302.9
607;721.0;301.3
608;719.4;303.3
609;721.0;306.0
610;721.7;303.9
611;724.8;305.2
612;726.3;304.6
613;722.2;306.9
614;721.3;309.2
615;723.1;305.0
616;717.1;307.0
617;718.0;304.6
618;719.4;304.4
619;716.7;305.8
620;714.1;308.1
621;710.0;307.6
622;711.9;305.1
623;711.4;302.2
624;710.5;305.2
625;713.4;306.9
626;713.8;309.6
627;715.2;312.6
628;717.6;313.8
629;716.9;315.2
630;712.2;314.3
631;709.5;315.2
632;711.6;315.3
633;713.2;310.2
634;710.3;305.7
635;707.7;301.0
636;706.4;296.4
637;706.2;298.9
638;708.4;298.8
639;708.8;301.0
640;707.2;304.0
641;706.0;305.9
642;703.2;304.0
643;699.1;308.3
644;697.4;311.5
645;698.3;308.6
646;700.0;307.9
647;698.2;305.0
648;699.0;301.9
649;696.4;302.4
650;693.9;300.6
651;695.3;299.5
652;697.2;293.7
653;699.6;287.1
654;700.6;282.8
655;694.6;280.5
656;694.0;281.8
657;693.5;284.5
658;694.8;282.9
659;693.5;284.2
660;694.5;280.5
661;692.9;280.8
662;695.0;276.9
663;696.8;276.9
664;696.3;275.0
665;689.8;275.8
666;687.5;273.3
667;687.0;271.7
668;686.9;269.7
669;689.4;269.2
670;688.2;271.1
671;687.4;268.6
672;686.0;265.8
673;687.9;267.8
674;688.5;265.4
675;689.0;268.4
676;690.0;269.2
677;688.4;270.1
678;692.1;267.8
679;691.3;267.3
680;688.1;268.8
681;684.8;272.3
682;685.3;272.9
683;686.1;270.7
684;689.0;267.4
685;692.5;268.3
686;696.8;265.1
687;699.1;264.6
688;698.9;263.7
689;695.5;263.2
690;695.5;263.3
691;695.7;261.5
692;698.8;257.9
693;699.3;253.4
694;700.1;249.2
695;697.5;245.9
696;694.9;247.9
697;692.5;248.6
698;689.4;246.7
699;688.6;245.4
700;687.8;247.3
701;687.5;247.4
702;686.2;246.2
703;683.8;245.7
704;685.2;245.5
705;687.2;247.2
706;684.8;247.4
707;685.1;244.3
708;687.7;242.4
709;685.8;244.3
710;686.8;246.2
711;688.3;244.3
712;690.7;243.4
713;694.2;241.9
714;685.8;240.6
715;684.7;241.7
716;683.1;240.3
717;685.1;232.3
718;683.8;222.7
719;683.7;223.0
720;683.3;220.9
721;683.5;217.7
722;685.8;217.6
723;689.8;216.9
724;692.8;217.8
725;698.0;214.9
726;699.6;210.5
727;699.9;209.8
728;700.3;210.8
729;701.4;211.6
730;700.9;209.6
731;696.6;209.4
732;699.2;209.3
733;702.1;209.3
734;703.0;206.5
735;705.6;204.3
736;707.1;207.2
737;705.5;205.1
738;702.3;204.7
739;703.2;204.8
740;707.7;204.6
741;706.7;203.6
742;700.7;201.6
743;696.4;200.9
744;694.4;202.4
745;694.5;201.6
746;695.4;198.8
747;698.1;197.3
748;696.4;199.8
749;699.0;201.2
750;698.7;201.1
751;698.2;198.4
752;695.7;198.0
753;697.0;196.9
754;699.8;198.3
755;699.6;199.1
756;698.1;200.4
757;696.0;198.4
758;697.2;200.0
759;694.5;199.6
760;694.7;199.0
761;692.7;195.1
762;690.3;195.5
763;690.2;197.9
764;689.0;199.7
765;687.6;200.4
766;693.6;198.4
767;693.3;200.7
768;694.8;196.0
769;697.5;198.2
770;696.1;199.4
771;695.8;196.2
772;698.8;191.9
773;698.9;187.8
774;700.4;185.7
775;702.0;185.5
776;703.4;186.6
777;702.3;184.8
778;700.4;182.3
779;699.6;181.0
780;700.9;182.0
781;698.4;183.1
782;697.3;182.9
783;700.2;185.0
784;703.5;185.4
785;704.5;182.9
786;703.8;183.8
787;703.3;184.3
788;703.6;182.1
789;707.7;178.6
790;708.3;178.5
791;706.9;177.7
792;700.8;178.3
793;702.5;178.9
794;701.7;175.6
795;704.5;173.2
796;704.2;174.5
797;702.1;176.5
798;699.6;177.1
799;698.7;173.6
800;700.3;174.7
801;700.4;175.8
802;700.1;176.1
803;701.1;176.4
804;700.6;178.3
805;700.4;178.2
806;697.8;175.8
807;696.1;172.6
808;698.0;175.4
809;698.5;179.1
810;696.3;181.9
811;697.0;180.3
812;694.2;181.9
813;692.9;179.2
814;690.4;175.4
815;687.6;175.5
816;687.4;170.6
817;686.0;170.4
818;686.7;169.1
819;688.2;165.5
820;689.8;160.9
821;690.3;159.1
822;690.7;156.0
823;689.4;157.2
824;688.6;158.2
825;689.0;156.8
826;689.3;154.2
827;687.3;158.2
828;687.0;158.8
829;685.9;160.2
830;685.4;162.1
831;687.4;161.0
832;689.5;163.3
833;688.5;162.5
834;689.6;160.3
835;685.6;158.9
836;684.3;157.9
837;684.3;160.1
838;680.8;162.8
839;680.0;163.7
840;675.1;162.9
841;675.8;164.4
842;677.5;162.8
843;681.1;160.5
844;680.6;157.2
845;682.1;156.0
846;682.1;157.9
847;682.7;159.8
848;679.5;160.4
849;678.3;164.4
850;676.7;166.1
851;678.1;165.9
852;684.1;162.6
853;684.7;163.2
854;688.5;162.0
855;685.3;160.1
856;682.3;159.5
857;680.8;162.4
858;676.8;158.4
859;683.6;159.9
860;684.5;157.6
861;683.9;159.0
862;678.7;158.6
863;678.3;160.2
864;683.3;161.7
865;677.9;159.2
866;674.3;156.3
867;673.8;156.2
868;669.9;157.3
869;663.4;154.8
870;659.9;151.7
871;665.9;153.7
872;669.0;154.1
873;670.4;152.5
874;672.8;152.0
875;675.8;153.1
876;676.5;154.5
877;673.1;154.1
878;671.1;153.4
879;668.7;153.2
880;670.8;153.9
881;670.9;155.7
882;671.8;160.2
883;672.8;156.8
884;669.2;154.4
885;668.5;156.3
886;667.7;157.1
887;666.7;157.8
888;666.0;159.0
889;662.1;156.5
890;664.0;155.1
891;664.0;160.5
892;664.6;157.9
893;666.1;153.8
894;667.9;151.2
895;669.0;152.3
896;670.1;153.9
897;673.3;158.0
898;675.3;156.5
899;672.5;157.4
900;667.1;155.9
901;667.2;155.0
902;665.4;154.8
903;662.9;156.4
904;660.3;154.1
905;660.3;152.1
906;660.4;148.8
907;663.5;146.3
908;666.2;147.6
909;666.4;149.6
910;666.3;150.1
911;665.7;150.3
912;655.7;142.3
913;658.5;141.5
914;664.0;138.7
915;665.2;136.9
916;661.2;135.8
917;662.5;134.0
918;664.0;135.0
919;664.1;136.1
920;664.0;136.5
921;668.7;139.1
922;669.5;141.6
923;668.9;140.8
924;670.8;134.6
925;670.0;133.8
926;671.8;135.0
927;670.9;139.2
928;671.8;137.0
929;666.6;134.8
930;669.2;132.1
931;665.1;132.0
932;670.7;136.4
933;668.1;133.5
934;663.8;136.6
935;660.5;139.3
936;661.5;140.9
937;659.3;139.1
938;657.5;138.6
939;656.0;135.8
940;656.0;135.6
941;655.0;135.4
942;657.6;136.5
943;660.8;139.1
944;661.1;141.4
945;658.8;141.9
946;657.8;142.1
947;657.5;142.3
948;658.9;144.1
949;661.0;144.2
950;659.5;144.2
951;653.4;138.5
952;653.0;139.3
953;652.6;137.1
954;654.9;135.6
955;651.1;128.3
956;650.3;125.1
957;651.6;122.0
958;649.3;126.0
959;643.3;128.7
960;643.7;130.6
961;644.5;130.1
962;642.4;127.1
963;640.1;124.2
964;638.9;123.6
965;638.9;123.3
966;638.3;123.4
967;635.3;120.1
968;635.9;118.7
969;637.7;117.7
970;633.5;116.0
971;630.0;117.0
972;630.6;117.1
973;634.1;117.8
974;635.4;114.0
975;634.2;115.4
976;632.9;116.6
977;632.0;118.0
978;635.2;118.0
979;636.2;115.9
980;635.2;111.4
981;632.5;109.8
982;626.8;106.1
983;623.8;108.3
984;623.4;107.6
985;628.6;105.9
986;627.4;109.0
987;625.1;109.4
988;624.8;108.1
989;629.4;107.9
990;631.8;108.1
991;629.0;104.8
992;625.6;101.4
993;624.8;98.8
994;618.6;98.3
995;612.3;97.1
996;613.4;96.2
997;615.7;97.4
998;618.7;95.1
999;621.5;93.7
1000;621.9;95.7
1001;623.2;92.3
1002;620.7;90.9
1003;620.5;91.7
1004;618.7;89.4
1005;614.2;92.5
1006;609.7;93.9
1007;609.9;94.0
1008;608.5;99.1
1009;609.5;96.6
1010;609.5;91.3
1011;610.3;92.9
1012;612.7;92.3
1013;612.4;90.7
1014;612.8;91.3
1015;611.8;92.8
1016;614.8;95.2
1017;626.0;93.3
1018;625.3;92.4
1019;626.8;92.0
1020;627.2;93.1
1021;625.2;94.8
1022;623.7;93.9
1023;626.5;89.2
1024;627.0;86.7
1025;628.9;87.3
1026;628.8;91.3
1027;632.8;94.4
1028;631.8;97.2
1029;633.2;97.9
1030;638.9;97.7
1031;639.9;97.6
1032;639.8;100.6
1033;641.9;98.0
1034;643.4;94.0
1035;645.6;94.0
1036;648.3;92.6
1037;649.7;92.5
1038;648.1;91.8
1039;649.2;90.9
1040;647.9;86.5
1041;652.2;91.5
1042;655.6;94.5
1043;657.1;95.0
1044;653.5;90.0
1045;652.4;84.8
1046;650.4;86.5
1047;651.1;85.1
1048;649.5;86.6
1049;647.9;89.9
1050;647.2;90.1
1051;647.2;92.9
1052;647.6;94.4
1053;651.4;96.6
1054;653.2;96.0
1055;651.2;92.0
1056;651.5;89.9
1057;650.8;90.6
1058;647.6;89.2
1059;644.8;86.2
1060;644.0;82.7
1061;647.9;78.6
1062;642.8;74.5
1063;642.9;70.0
1064;643.2;66.2
1065;646.2;65.7
1066;645.1;66.2
1067;648.9;65.4
1068;647.8;65.6
1069;644.8;61.3
1070;647.3;61.9
1071;647.4;62.4
1072;645.7;60.8
1073;647.2;60.8
1074;650.0;58.2
1075;648.6;58.5
1076;645.9;57.0
1077;644.2;55.5
1078;645.6;56.2
1079;641.9;54.7
1080;641.1;51.7
1081;643.8;47.2
1082;648.5;49.7
1083;646.2;49.4
1084;644.5;50.6
1085;640.3;49.2
1086;636.2;47.3
1087;635.9;51.6
1088;635.1;53.4
1089;634.8;54.2
1090;636.3;52.7
1091;636.5;51.0
1092;633.3;51.5
1093;627.4;49.9
1094;630.2;48.0
1095;633.9;48.5
1096;633.7;51.8
1097;635.4;52.9
1098;639.6;52.5
1099;639.3;54.2
1100;639.3;54.4
1101;639.0;48.9
1102;637.0;49.6
1103;638.6;51.7
1104;638.4;54.4
1105;640.5;54.2
1106;638.9;57.9
1107;637.4;59.6
1108;640.8;58.9
1109;641.5;56.3
1110;642.6;56.6
1111;641.9;56.5
1112;640.3;55.6
1113;640.4;52.1
1114;643.0;54.7
1115;645.2;56.2
1116;648.4;55.8
1117;647.9;55.8
1118;650.8;55.5
1119;653.2;58.8
1120;653.0;60.2
1121;649.3;60.6
1122;646.5;61.6
1123;647.6;62.6
1124;646.6;58.8
1125;651.8;53.0
1126;655.4;54.9
1127;656.2;57.8
1128;658.3;58.6
1129;660.3;56.6
1130;660.5;58.4
1131;658.8;61.3
1132;660.3;61.8
1133;661.1;61.0
1134;661.9;61.8
1135;663.2;61.5
1136;664.7;62.9
1137;669.2;62.1
1138;668.9;59.4
1139;665.3;57.6
1140;668.2;60.5
1141;669.6;64.4
1142;672.2;65.3
1143;669.1;63.4
1144;663.6;59.9
1145;663.6;60.7
1146;664.8;63.5
1147;665.3;61.4
1148;667.9;61.6
1149;669.9;63.1
1150;671.1;63.8
1151;668.3;66.2
1152;666.8;70.6
1153;669.2;71.0
1154;669.6;74.4
1155;667.3;76.2
1156;670.9;74.5
1157;674.9;72.5
1158;675.7;73.7
1159;676.5;71.7
1160;673.1;72.3
1161;670.2;70.1
1162;667.1;68.8
1163;670.6;71.5
1164;669.2;70.1
1165;670.4;71.7
1166;677.3;69.2
1167;676.3;68.2
1168;673.0;64.0
1169;671.1;66.8
1170;673.4;67.6
1171;676.6;65.3
1172;674.0;61.8
1173;674.8;58.3
1174;676.9;57.3
1175;676.6;53.1
1176;676.4;50.8
1177;679.6;48.7
1178;679.0;47.5
1179;678.7;45.5
1180;680.5;43.2
1181;679.5;37.7
1182;678.0;35.5
1183;674.1;37.4
1184;676.7;37.8
1185;676.0;37.0
1186;676.8;33.8
1187;673.6;32.8
1188;672.1;29.8
1189;671.8;29.8
1190;672.2;32.2
1191;668.9;31.5
1192;665.1;29.2
1193;660.7;29.0
1194;657.1;26.0
1195;654.5;22.6
1196;649.5;22.1
1197;647.8;23.5
1198;649.5;21.5
1199;648.5;23.2
1200;651.1;24.3
1201;648.2;28.7
1202;647.9;30.8
1203;645.8;32.5
1204;643.6;36.2
1205;644.5;37.8
1206;646.1;39.4
1207;644.5;39.1
1208;644.5;43.1
1209;643.9;43.1
1210;638.9;39.0
1211;639.0;35.6
1212;641.4;34.4
1213;640.2;36.9
1214;643.2;36.5
1215;648.7;34.3
1216;645.9;32.9
1217;644.6;32.3
1218;643.8;35.7
1219;647.3;34.9
1220;647.9;35.0
1221;646.9;37.7
1222;649.3;39.1
1223;649.5;36.1
1224;650.9;36.7
1225;649.7;34.1
1226;649.7;29.1
1227;651.7;29.6
1228;650.0;27.7
1229;651.3;25.7
1230;651.9;23.0
1231;650.8;19.7
1232;646.7;19.4
1233;645.8;21.8
1234;643.3;25.4
1235;645.3;25.4
1236;651.5;22.2
1237;652.3;19.6
1238;648.7;22.7
1239;651.9;20.2
1240;653.3;16.0
